date,user,content,id,replyCount,retweetCount,likeCount,quoteCount,hashtags,lang,links,media
2023-05-20 18:32:38+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'BDAnalyticsnews', 'id': 1729180992, 'displayname': 'Big Data Analytics News', 'rawDescription': 'Latest news on #BigData #Hadoop #NoSQL #ML #Datascience #AI #FinTech #IoT #Analytics #Cloud.. DM for collab enquiries 📨\n\nNewsletter: https://t.co/eaxiMq9ngq', 'renderedDescription': 'Latest news on #BigData #Hadoop #NoSQL #ML #Datascience #AI #FinTech #IoT #Analytics #Cloud.. DM for collab enquiries 📨\n\nNewsletter: bdnewsweekly.substack.com', 'descriptionLinks': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'bdnewsweekly.substack.com', 'url': 'http://bdnewsweekly.substack.com', 'tcourl': 'https://t.co/eaxiMq9ngq', 'indices': [133, 156]}], 'verified': False, 'created': '2013-09-04T16:15:57+00:00', 'followersCount': 13100, 'friendsCount': 2073, 'statusesCount': 5191, 'favouritesCount': 489, 'listedCount': 254, 'mediaCount': 1503, 'location': 'Global', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'bigdataanalyticsnews.com', 'url': 'http://bigdataanalyticsnews.com/', 'tcourl': 'https://t.co/4bKWJkHWUC', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1603379774151626753/trN2Nyde_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1729180992/1419314981', 'label': None, 'description': 'Latest news on #BigData #Hadoop #NoSQL #ML #Datascience #AI #FinTech #IoT #Analytics #Cloud.. DM for collab enquiries 📨\n\nNewsletter: bdnewsweekly.substack.com', 'descriptionUrls': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'bdnewsweekly.substack.com', 'url': 'http://bdnewsweekly.substack.com', 'tcourl': 'https://t.co/eaxiMq9ngq', 'indices': [133, 156]}], 'linkTcourl': 'https://t.co/4bKWJkHWUC', 'linkUrl': 'http://bigdataanalyticsnews.com/', 'url': 'https://twitter.com/BDAnalyticsnews'}","10 Algorithms for that dominate our world..

#ArtificialIntelligence #AI  #DataScience #DataScientists #CodeNewbies #Tech #deeplearning #CyberSecurity #Python #Coding  #javascript #rstats #100DaysOfCode #programming #Linux #IoT #IIoT #BigData https://t.co/J3Y9ScRNHP",1659990533186494464,0,3,13,1,"['ArtificialIntelligence', 'AI', 'DataScience', 'DataScientists', 'CodeNewbies', 'Tech', 'deeplearning', 'CyberSecurity', 'Python', 'Coding', 'javascript', 'rstats', '100DaysOfCode', 'programming', 'Linux', 'IoT', 'IIoT', 'BigData']",en,null,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Fwl4aG_WwAknYoW?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fwl4aG_WwAknYoW?format=jpg&name=orig', 'altText': None}]"
2023-05-20 18:12:01+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Marktechpost', 'id': 717930546391687170, 'displayname': 'Marktechpost AI Research News ⚡', 'rawDescription': 'AI/ML Research News Platform with a community of 1.5 Million+ AI Professionals/ Developers.', 'renderedDescription': 'AI/ML Research News Platform with a community of 1.5 Million+ AI Professionals/ Developers.', 'descriptionLinks': None, 'verified': False, 'created': '2016-04-07T04:22:35+00:00', 'followersCount': 3814, 'friendsCount': 1123, 'statusesCount': 5917, 'favouritesCount': 2276, 'listedCount': 90, 'mediaCount': 428, 'location': 'Irvine, CA', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'marktechpost.com', 'url': 'http://www.marktechpost.com', 'tcourl': 'https://t.co/QPl2C7v1Lz', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/994114664874180608/tD0vcytP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/717930546391687170/1668969697', 'label': None, 'description': 'AI/ML Research News Platform with a community of 1.5 Million+ AI Professionals/ Developers.', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/QPl2C7v1Lz', 'linkUrl': 'http://www.marktechpost.com', 'url': 'https://twitter.com/Marktechpost'}","1/ What if LLM Hallucinations Were A Feature And Not A Bug? Meet dreamGPT: An Open-Source GPT-Based Solution That Uses Hallucinations From Large Language Models (LLMs) As A Feature
Quick Read: https://t.co/tgNAhVabL9
#ArtificialIntelligence #ai #LLMs",1659985344836820993,1,7,11,0,"['ArtificialIntelligence', 'ai', 'LLMs']",en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'marktechpost.com/2023/05/20/wha…', 'url': 'https://www.marktechpost.com/2023/05/20/what-if-llm-hallucinations-were-a-feature-and-not-a-bug-meet-dreamgpt-an-open-source-gpt-based-solution-that-uses-hallucinations-from-large-language-models-llms-as-a-feature/', 'tcourl': 'https://t.co/tgNAhVabL9', 'indices': [193, 216]}]",null
2023-05-20 18:05:51+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'bganpunks', 'id': 1319713097108606976, 'displayname': 'BASTARD GAN PUNKS', 'rawDescription': 'CRYPTOPUNKS WERE PUT INTO GAN TO GIVE BIRTH TO NEW BASTARD CHILDREN. NOW THEY ARE DEGENERATING THE WORLD. by @berkozdemir | https://t.co/vBHDPZ32GQ', 'renderedDescription': 'CRYPTOPUNKS WERE PUT INTO GAN TO GIVE BIRTH TO NEW BASTARD CHILDREN. NOW THEY ARE DEGENERATING THE WORLD. by @berkozdemir | linktr.ee/bganpunks', 'descriptionLinks': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'linktr.ee/bganpunks', 'url': 'http://linktr.ee/bganpunks', 'tcourl': 'https://t.co/vBHDPZ32GQ', 'indices': [124, 147]}], 'verified': False, 'created': '2020-10-23T18:52:17+00:00', 'followersCount': 7464, 'friendsCount': 162, 'statusesCount': 4839, 'favouritesCount': 4781, 'listedCount': 108, 'mediaCount': 708, 'location': 'Metaverse', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'bastardganpunks.club', 'url': 'https://bastardganpunks.club', 'tcourl': 'https://t.co/axX5RjLOcE', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1498659110358761479/syySYgI3_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1319713097108606976/1673732449', 'label': None, 'description': 'CRYPTOPUNKS WERE PUT INTO GAN TO GIVE BIRTH TO NEW BASTARD CHILDREN. NOW THEY ARE DEGENERATING THE WORLD. by @berkozdemir | linktr.ee/bganpunks', 'descriptionUrls': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'linktr.ee/bganpunks', 'url': 'http://linktr.ee/bganpunks', 'tcourl': 'https://t.co/vBHDPZ32GQ', 'indices': [124, 147]}], 'linkTcourl': 'https://t.co/axX5RjLOcE', 'linkUrl': 'https://bastardganpunks.club', 'url': 'https://twitter.com/bganpunks'}",LET THE BASTARD WONDER IGNITE YOUR IMAGINATION.  #ArtificialIntelligence https://t.co/FJGUH3Wzdy,1659983790612131840,1,2,12,0,['ArtificialIntelligence'],en,null,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FwlydUXWIAgr-pc?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FwlydUXWIAgr-pc?format=jpg&name=orig', 'altText': None}]"
2023-05-20 17:23:01+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Ronald_vanLoon', 'id': 555031989, 'displayname': 'Ronald van Loon', 'rawDescription': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'renderedDescription': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'descriptionLinks': None, 'verified': False, 'created': '2012-04-16T07:55:31+00:00', 'followersCount': 309026, 'friendsCount': 173422, 'statusesCount': 130826, 'favouritesCount': 296418, 'listedCount': 6097, 'mediaCount': 108221, 'location': 'The Netherlands', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'linktr.ee/RonaldvanLoon', 'url': 'https://linktr.ee/RonaldvanLoon', 'tcourl': 'https://t.co/4ITznDrbQJ', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1107936345769607169/sJKWJd7g_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/555031989/1504691055', 'label': None, 'description': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/4ITznDrbQJ', 'linkUrl': 'https://linktr.ee/RonaldvanLoon', 'url': 'https://twitter.com/Ronald_vanLoon'}","What is reinforcement learning? How #AI trains itself
by @peterwayner @VentureBeat

Go to: https://t.co/y5x8abDtgu

#BigData #MachineLearning #ArtificialIntelligence #ML #MI #DataScience #Algorithm

cc: @mikequindazzi @kuriharan @pbalakrishnarao https://t.co/XjvY9NwKI7",1659973013264117760,0,6,15,0,"['AI', 'BigData', 'MachineLearning', 'ArtificialIntelligence', 'ML', 'MI', 'DataScience', 'Algorithm']",en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'buff.ly/3RE1LkM', 'url': 'https://buff.ly/3RE1LkM', 'tcourl': 'https://t.co/y5x8abDtgu', 'indices': [91, 114]}]","[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FwloqHhWcAMfoeW?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FwloqHhWcAMfoeW?format=jpg&name=orig', 'altText': None}]"
2023-05-20 16:55:13+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ShibBPP', 'id': 844385234770636800, 'displayname': '$SHIB BPP', 'rawDescription': 'Bringing breaking news to the #SHIBARMY 🔥SHIBA is SHIBA 🌊 Community Builder 🌊 | NFA & DYOR | Founder of @BPP_Media 💰 $SHIB $MBET $WOLF 💰', 'renderedDescription': 'Bringing breaking news to the #SHIBARMY 🔥SHIBA is SHIBA 🌊 Community Builder 🌊 | NFA & DYOR | Founder of @BPP_Media 💰 $SHIB $MBET $WOLF 💰', 'descriptionLinks': None, 'verified': False, 'created': '2017-03-22T03:08:22+00:00', 'followersCount': 53627, 'friendsCount': 529, 'statusesCount': 18306, 'favouritesCount': 31181, 'listedCount': 64, 'mediaCount': 2736, 'location': 'Affiliates 👉', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'linktr.ee/bppmedia', 'url': 'https://linktr.ee/bppmedia', 'tcourl': 'https://t.co/Mrojbmjirh', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1633886368320331776/uXFFjPHB_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/844385234770636800/1677849667', 'label': None, 'description': 'Bringing breaking news to the #SHIBARMY 🔥SHIBA is SHIBA 🌊 Community Builder 🌊 | NFA & DYOR | Founder of @BPP_Media 💰 $SHIB $MBET $WOLF 💰', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/Mrojbmjirh', 'linkUrl': 'https://linktr.ee/bppmedia', 'url': 'https://twitter.com/ShibBPP'}","Will be live on #pancakeswap SOON 🔥

Wolf AI is revolutionizing the world of video production. 

Last Day of our Crowdsale  👇
https://t.co/yx2KxVLE39

#ArtificialIntelligence #wolf #1000xgem",1659966014862372864,1,8,18,0,"['pancakeswap', 'ArtificialIntelligence', 'wolf', '1000xgem']",en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 't.me/WolfAI_official', 'url': 'http://t.me/WolfAI_official', 'tcourl': 'https://t.co/yx2KxVLE39', 'indices': [126, 149]}]",null
2023-05-20 15:24:14+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'moneycontrolcom', 'id': 68927629, 'displayname': 'Moneycontrol', 'rawDescription': 'Sign up for #MCPro for the most useful insights on markets, companies, and the economy. \n\nhttps://t.co/wm1FjFCCPR', 'renderedDescription': 'Sign up for #MCPro for the most useful insights on markets, companies, and the economy. \n\nmoneycontrol.com/promos/pro.php', 'descriptionLinks': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'moneycontrol.com/promos/pro.php', 'url': 'http://moneycontrol.com/promos/pro.php', 'tcourl': 'https://t.co/wm1FjFCCPR', 'indices': [90, 113]}], 'verified': False, 'created': '2009-08-26T07:55:29+00:00', 'followersCount': 1385237, 'friendsCount': 318, 'statusesCount': 416502, 'favouritesCount': 1198, 'listedCount': 3810, 'mediaCount': 104432, 'location': 'Mumbai', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'moneycontrol.com', 'url': 'http://www.moneycontrol.com', 'tcourl': 'https://t.co/f2fzCc5QTh', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/841519699632447488/ea4043nJ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/68927629/1684120748', 'label': None, 'description': 'Sign up for #MCPro for the most useful insights on markets, companies, and the economy. \n\nmoneycontrol.com/promos/pro.php', 'descriptionUrls': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'moneycontrol.com/promos/pro.php', 'url': 'http://moneycontrol.com/promos/pro.php', 'tcourl': 'https://t.co/wm1FjFCCPR', 'indices': [90, 113]}], 'linkTcourl': 'https://t.co/f2fzCc5QTh', 'linkUrl': 'http://www.moneycontrol.com', 'url': 'https://twitter.com/moneycontrolcom'}","The volatility created by sophisticated AI-powered trading beasts led to so-called flash crash in May 2010, when #stocks plunged &amp; recovered in a matter of minutes, writes Pawan Jain in The Conversation. 

Read the article here ⬇️
https://t.co/M45Y1ltyDP

#ArtificialIntelligence",1659943119520165888,1,1,12,0,"['stocks', 'ArtificialIntelligence']",en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'moneycontrol.com/news/trends/fe…', 'url': 'https://www.moneycontrol.com/news/trends/features/chatgpt-powered-wall-street-the-benefits-and-perils-of-using-artificial-intelligence-to-trade-stocks-and-other-financial-instruments-10629921.html', 'tcourl': 'https://t.co/M45Y1ltyDP', 'indices': [235, 258]}]",null
2023-05-20 15:23:01+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Ronald_vanLoon', 'id': 555031989, 'displayname': 'Ronald van Loon', 'rawDescription': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'renderedDescription': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'descriptionLinks': None, 'verified': False, 'created': '2012-04-16T07:55:31+00:00', 'followersCount': 309027, 'friendsCount': 173422, 'statusesCount': 130826, 'favouritesCount': 296418, 'listedCount': 6097, 'mediaCount': 108221, 'location': 'The Netherlands', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'linktr.ee/RonaldvanLoon', 'url': 'https://linktr.ee/RonaldvanLoon', 'tcourl': 'https://t.co/4ITznDrbQJ', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1107936345769607169/sJKWJd7g_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/555031989/1504691055', 'label': None, 'description': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/4ITznDrbQJ', 'linkUrl': 'https://linktr.ee/RonaldvanLoon', 'url': 'https://twitter.com/Ronald_vanLoon'}","We Need to Talk About How Good #AI Is Getting
by @kevinroose @nytimes

Learn more: https://t.co/YnGVQbFi9H

#BigData #MachineLearning #ArtificialIntelligence #ML #MI #Digital #DataScience

cc: @ronald_vanloon @yvesmulkers @pbalakrishnarao https://t.co/vo7IAG3OmF",1659942814610870276,0,7,10,0,"['AI', 'BigData', 'MachineLearning', 'ArtificialIntelligence', 'ML', 'MI', 'Digital', 'DataScience']",en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'buff.ly/3dN81YJ', 'url': 'https://buff.ly/3dN81YJ', 'tcourl': 'https://t.co/YnGVQbFi9H', 'indices': [83, 106]}]","[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FwlNMP4WIAE0he9?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FwlNMP4WIAE0he9?format=jpg&name=orig', 'altText': None}]"
2023-05-20 15:21:46+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Gartner_inc', 'id': 15231287, 'displayname': 'Gartner', 'rawDescription': ""We enable faster, smarter decisions and stronger performance on an organization's mission-critical priorities. \n\nCommunity guidelines: https://t.co/YoE73lYEBj"", 'renderedDescription': ""We enable faster, smarter decisions and stronger performance on an organization's mission-critical priorities. \n\nCommunity guidelines: gtnr.it/3tceMrU"", 'descriptionLinks': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'gtnr.it/3tceMrU', 'url': 'http://gtnr.it/3tceMrU', 'tcourl': 'https://t.co/YoE73lYEBj', 'indices': [135, 158]}], 'verified': False, 'created': '2008-06-25T14:03:20+00:00', 'followersCount': 432592, 'friendsCount': 11907, 'statusesCount': 32834, 'favouritesCount': 2890, 'listedCount': 10901, 'mediaCount': 12965, 'location': 'Stamford, CT', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'gtnr.it/2YOgBeN', 'url': 'https://gtnr.it/2YOgBeN', 'tcourl': 'https://t.co/CmeSZYc2bh', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1622979099848241152/7s_e8VX__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15231287/1656648391', 'label': None, 'description': ""We enable faster, smarter decisions and stronger performance on an organization's mission-critical priorities. \n\nCommunity guidelines: gtnr.it/3tceMrU"", 'descriptionUrls': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'gtnr.it/3tceMrU', 'url': 'http://gtnr.it/3tceMrU', 'tcourl': 'https://t.co/YoE73lYEBj', 'indices': [135, 158]}], 'linkTcourl': 'https://t.co/CmeSZYc2bh', 'linkUrl': 'https://gtnr.it/2YOgBeN', 'url': 'https://twitter.com/Gartner_inc'}","As artificial intelligence continues to make headlines, we answer some of the most common questions about it here: https://t.co/tOpDIhN7Ps #GartnerIT #ArtificialIntelligence https://t.co/vJ9pGWETkh",1659942496275709954,0,6,15,0,"['GartnerIT', 'ArtificialIntelligence']",en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'gtnr.it/45g7rJl', 'url': 'https://gtnr.it/45g7rJl', 'tcourl': 'https://t.co/tOpDIhN7Ps', 'indices': [115, 138]}]","[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FwlM5zwXwAACYHl?format=png&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FwlM5zwXwAACYHl?format=png&name=orig', 'altText': None}]"
2023-05-20 15:21:02+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'UNESCO', 'id': 20646711, 'displayname': 'UNESCO 🏛️ #Education #Sciences #Culture 🇺🇳', 'rawDescription': 'Building peace where it starts - in the minds of women & men. Official Twitter account of UNESCO. #Education #Sciences #Culture #Communication #Information', 'renderedDescription': 'Building peace where it starts - in the minds of women & men. Official Twitter account of UNESCO. #Education #Sciences #Culture #Communication #Information', 'descriptionLinks': None, 'verified': False, 'created': '2009-02-12T01:46:13+00:00', 'followersCount': 3686089, 'friendsCount': 2362, 'statusesCount': 37183, 'favouritesCount': 27825, 'listedCount': 10330, 'mediaCount': 17226, 'location': '', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'en.unesco.org', 'url': 'https://en.unesco.org', 'tcourl': 'https://t.co/tqZKDX906K', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1627608137564913664/xwTfjwYJ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/20646711/1684426300', 'label': None, 'description': 'Building peace where it starts - in the minds of women & men. Official Twitter account of UNESCO. #Education #Sciences #Culture #Communication #Information', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/tqZKDX906K', 'linkUrl': 'https://en.unesco.org', 'url': 'https://twitter.com/UNESCO'}","⚠️🚨Important reminder!⚠️🚨

As the #G7HiroshimaSummit unfolds, we renew our call for countries to immediately implement UNESCO's Recommendation on the Ethics of #ArtificialIntelligence.

We must place #HumanRights & dignity at the centre of #AI development.

https://t.co/Y67s5iWUcH #G7 #AiEthics",1659942313773203456,8,63,117,5,"['G7HiroshimaSummit', 'ArtificialIntelligence', 'HumanRights', 'AI', 'G7', 'AiEthics']",en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'on.unesco.org/Ethics-of-AI', 'url': 'https://on.unesco.org/Ethics-of-AI', 'tcourl': 'https://t.co/Y67s5iWUcH', 'indices': [258, 281]}]","[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FwlA2NCWwAEfKWy?format=png&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FwlA2NCWwAEfKWy?format=png&name=orig', 'altText': None}]"
2023-05-20 14:54:08+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Fabriziobustama', 'id': 326229600, 'displayname': 'Fabrizio Bustamante', 'rawDescription': 'Entrepreneur | PHD Candidate | @Hooclass | @Dataprius | @Hoogesglobal |\n#AI #blockchain #Cloud #IoT #Crypto #Cybersecurity #Bigdata #Fintech #Web3 #Robotics', 'renderedDescription': 'Entrepreneur | PHD Candidate | @Hooclass | @Dataprius | @Hoogesglobal |\n#AI #blockchain #Cloud #IoT #Crypto #Cybersecurity #Bigdata #Fintech #Web3 #Robotics', 'descriptionLinks': None, 'verified': False, 'created': '2011-06-29T15:55:36+00:00', 'followersCount': 39933, 'friendsCount': 7789, 'statusesCount': 193863, 'favouritesCount': 285991, 'listedCount': 901, 'mediaCount': 31122, 'location': '', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'Hooges.com', 'url': 'https://Hooges.com/', 'tcourl': 'https://t.co/uGp8AJZgss', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1633878741431484447/5l250ZRF_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/326229600/1658534448', 'label': None, 'description': 'Entrepreneur | PHD Candidate | @Hooclass | @Dataprius | @Hoogesglobal |\n#AI #blockchain #Cloud #IoT #Crypto #Cybersecurity #Bigdata #Fintech #Web3 #Robotics', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/uGp8AJZgss', 'linkUrl': 'https://Hooges.com/', 'url': 'https://twitter.com/Fabriziobustama'}","The Future is now!
#ArtificialIntelligence #Robotics #AI #MachineLearning #Robots #5G #IoT #TechForGood #Bigdata #100daysofcode #RPA #NLP #IIoT
Cc: @jblefevre60 @Nicochan33 @kalydeoo @Hana_ElSayyed @fogle_shane @PawlowskiMario @FrRonconi @Analytics_659 @baski_LA @enilev @Xbond49 https://t.co/9LTTjaot15",1659935545026310146,3,14,25,1,"['ArtificialIntelligence', 'Robotics', 'AI', 'MachineLearning', 'Robots', '5G', 'IoT', 'TechForGood', 'Bigdata', '100daysofcode', 'RPA', 'NLP', 'IIoT']",en,null,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1659935512344272896/pu/img/jXueq7ej6K7cjHg3.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1659935512344272896/pu/vid/320x400/p2lkNvf4oPGxlrMo.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 632000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1659935512344272896/pu/vid/480x600/FmhmqdLWUap_eCjl.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 950000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1659935512344272896/pu/vid/576x720/k89gpPqFkT8tJb6l.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1659935512344272896/pu/pl/wnBzSf0im9fjoKio.m3u8?tag=12&container=fmp4', 'contentType': 'application/x-mpegURL', 'bitrate': None}], 'duration': 20.943, 'views': 496, 'altText': None}]"
2023-05-20 14:23:55+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'SpirosMargaris', 'id': 2711212681, 'displayname': 'Spiros Margaris', 'rawDescription': '#VC | No 1 #Fintech #Banking @Refinitiv & @Onalytica  | #AI | @TEDx | @natechsa @ai_mediastalker @GenTwoAG @investwithCARL @SparkLabsGlobal @HeradoHQ', 'renderedDescription': '#VC | No 1 #Fintech #Banking @Refinitiv & @Onalytica  | #AI | @TEDx | @natechsa @ai_mediastalker @GenTwoAG @investwithCARL @SparkLabsGlobal @HeradoHQ', 'descriptionLinks': None, 'verified': False, 'created': '2014-08-06T05:20:16+00:00', 'followersCount': 129277, 'friendsCount': 21584, 'statusesCount': 282116, 'favouritesCount': 234962, 'listedCount': 5876, 'mediaCount': 79658, 'location': 'All Over the World', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'MargarisVentures.com', 'url': 'http://www.MargarisVentures.com', 'tcourl': 'https://t.co/gUoh5w20av', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1658909947025924108/kl5WbjWk_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2711212681/1682605326', 'label': None, 'description': '#VC | No 1 #Fintech #Banking @Refinitiv & @Onalytica  | #AI | @TEDx | @natechsa @ai_mediastalker @GenTwoAG @investwithCARL @SparkLabsGlobal @HeradoHQ', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/gUoh5w20av', 'linkUrl': 'http://www.MargarisVentures.com', 'url': 'https://twitter.com/SpirosMargaris'}","The Optimist’s #Guide 

to #ArtificialIntelligence and #Work 

https://t.co/w5TktMlZ58 #fintech #AI #MachineLearning #GenerativeAI #futureofwork @SarahFKessler @el72champs @dealbook @nytimes @ahier @psb_dc @KMcDTech @HaroldSinnott @DioFavatas @MariaFariello1 @Shi4Tech @KirkDBorne @enilev @Nicochan33 @joemckendrick @pierrepinna @YuHelenYu @sallyeaves @LouisColumbus @ChrisGGarrod @Xbond49",1659927940002373633,2,8,12,1,"['Guide', 'ArtificialIntelligence', 'Work', 'fintech', 'AI', 'MachineLearning', 'GenerativeAI', 'futureofwork']",en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'nytimes.com/2023/05/20/bus…', 'url': 'https://www.nytimes.com/2023/05/20/business/dealbook/the-optimists-guide-to-artificial-intelligence-and-work.html', 'tcourl': 'https://t.co/w5TktMlZ58', 'indices': [63, 86]}]",null
