date,user,content,id,replyCount,retweetCount,likeCount,quoteCount,hashtags,lang,links,media
2023-05-20 18:35:12+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'BDAnalyticsnews', 'id': 1729180992, 'displayname': 'Big Data Analytics News', 'rawDescription': 'Latest news on #BigData #Hadoop #NoSQL #ML #Datascience #AI #FinTech #IoT #Analytics #Cloud.. DM for collab enquiries 📨\n\nNewsletter: https://t.co/eaxiMq9ngq', 'renderedDescription': 'Latest news on #BigData #Hadoop #NoSQL #ML #Datascience #AI #FinTech #IoT #Analytics #Cloud.. DM for collab enquiries 📨\n\nNewsletter: bdnewsweekly.substack.com', 'descriptionLinks': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'bdnewsweekly.substack.com', 'url': 'http://bdnewsweekly.substack.com', 'tcourl': 'https://t.co/eaxiMq9ngq', 'indices': [133, 156]}], 'verified': False, 'created': '2013-09-04T16:15:57+00:00', 'followersCount': 13101, 'friendsCount': 2073, 'statusesCount': 5191, 'favouritesCount': 489, 'listedCount': 254, 'mediaCount': 1503, 'location': 'Global', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'bigdataanalyticsnews.com', 'url': 'http://bigdataanalyticsnews.com/', 'tcourl': 'https://t.co/4bKWJkHWUC', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1603379774151626753/trN2Nyde_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1729180992/1419314981', 'label': None, 'description': 'Latest news on #BigData #Hadoop #NoSQL #ML #Datascience #AI #FinTech #IoT #Analytics #Cloud.. DM for collab enquiries 📨\n\nNewsletter: bdnewsweekly.substack.com', 'descriptionUrls': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'bdnewsweekly.substack.com', 'url': 'http://bdnewsweekly.substack.com', 'tcourl': 'https://t.co/eaxiMq9ngq', 'indices': [133, 156]}], 'linkTcourl': 'https://t.co/4bKWJkHWUC', 'linkUrl': 'http://bigdataanalyticsnews.com/', 'url': 'https://twitter.com/BDAnalyticsnews'}","Pull vs Push payment

#ArtificialIntelligence #AI  #DataScience #DataScientists #CodeNewbies #Tech #deeplearning #CyberSecurity #Python #Coding  #javascript #rstats #100DaysOfCode #programming #Linux #IoT #IIoT #BigData https://t.co/4eauBYL2td",1659991175955116032,0,7,14,1,"['ArtificialIntelligence', 'AI', 'DataScience', 'DataScientists', 'CodeNewbies', 'Tech', 'deeplearning', 'CyberSecurity', 'Python', 'Coding', 'javascript', 'rstats', '100DaysOfCode', 'programming', 'Linux', 'IoT', 'IIoT', 'BigData']",en,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Fwl5EhHXoAICytq?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fwl5EhHXoAICytq?format=jpg&name=orig', 'altText': None}]"
2023-05-20 18:32:38+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'BDAnalyticsnews', 'id': 1729180992, 'displayname': 'Big Data Analytics News', 'rawDescription': 'Latest news on #BigData #Hadoop #NoSQL #ML #Datascience #AI #FinTech #IoT #Analytics #Cloud.. DM for collab enquiries 📨\n\nNewsletter: https://t.co/eaxiMq9ngq', 'renderedDescription': 'Latest news on #BigData #Hadoop #NoSQL #ML #Datascience #AI #FinTech #IoT #Analytics #Cloud.. DM for collab enquiries 📨\n\nNewsletter: bdnewsweekly.substack.com', 'descriptionLinks': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'bdnewsweekly.substack.com', 'url': 'http://bdnewsweekly.substack.com', 'tcourl': 'https://t.co/eaxiMq9ngq', 'indices': [133, 156]}], 'verified': False, 'created': '2013-09-04T16:15:57+00:00', 'followersCount': 13101, 'friendsCount': 2073, 'statusesCount': 5191, 'favouritesCount': 489, 'listedCount': 254, 'mediaCount': 1503, 'location': 'Global', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'bigdataanalyticsnews.com', 'url': 'http://bigdataanalyticsnews.com/', 'tcourl': 'https://t.co/4bKWJkHWUC', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1603379774151626753/trN2Nyde_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1729180992/1419314981', 'label': None, 'description': 'Latest news on #BigData #Hadoop #NoSQL #ML #Datascience #AI #FinTech #IoT #Analytics #Cloud.. DM for collab enquiries 📨\n\nNewsletter: bdnewsweekly.substack.com', 'descriptionUrls': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'bdnewsweekly.substack.com', 'url': 'http://bdnewsweekly.substack.com', 'tcourl': 'https://t.co/eaxiMq9ngq', 'indices': [133, 156]}], 'linkTcourl': 'https://t.co/4bKWJkHWUC', 'linkUrl': 'http://bigdataanalyticsnews.com/', 'url': 'https://twitter.com/BDAnalyticsnews'}","10 Algorithms for that dominate our world..

#ArtificialIntelligence #AI  #DataScience #DataScientists #CodeNewbies #Tech #deeplearning #CyberSecurity #Python #Coding  #javascript #rstats #100DaysOfCode #programming #Linux #IoT #IIoT #BigData https://t.co/J3Y9ScRNHP",1659990533186494464,0,9,19,1,"['ArtificialIntelligence', 'AI', 'DataScience', 'DataScientists', 'CodeNewbies', 'Tech', 'deeplearning', 'CyberSecurity', 'Python', 'Coding', 'javascript', 'rstats', '100DaysOfCode', 'programming', 'Linux', 'IoT', 'IIoT', 'BigData']",en,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Fwl4aG_WwAknYoW?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fwl4aG_WwAknYoW?format=jpg&name=orig', 'altText': None}]"
2023-05-20 18:19:16+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Ronald_vanLoon', 'id': 555031989, 'displayname': 'Ronald van Loon', 'rawDescription': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'renderedDescription': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'descriptionLinks': None, 'verified': False, 'created': '2012-04-16T07:55:31+00:00', 'followersCount': 309029, 'friendsCount': 173420, 'statusesCount': 130838, 'favouritesCount': 296412, 'listedCount': 6097, 'mediaCount': 108230, 'location': 'The Netherlands', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'linktr.ee/RonaldvanLoon', 'url': 'https://linktr.ee/RonaldvanLoon', 'tcourl': 'https://t.co/4ITznDrbQJ', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1107936345769607169/sJKWJd7g_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/555031989/1504691055', 'label': None, 'description': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/4ITznDrbQJ', 'linkUrl': 'https://linktr.ee/RonaldvanLoon', 'url': 'https://twitter.com/Ronald_vanLoon'}","It sure looks like a Mars Rover
by @mashable

#AI #Engineering #MachineLearning #ArtificialIntelligence #ML #MI #Transport #EmergingTech #Technology

cc: @guzmannutrition @maxjcm @ronald_vanloon @pascal_bornet https://t.co/7LjGQ1ADrF",1659987166573854722,0,3,12,0,"['AI', 'Engineering', 'MachineLearning', 'ArtificialIntelligence', 'ML', 'MI', 'Transport', 'EmergingTech', 'Technology']",en,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1659987107203493888/pu/img/4ii1lt2hcby8KruO.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1659987107203493888/pu/pl/DlmXa5Yyr20ChbbO.m3u8?tag=12&container=fmp4', 'contentType': 'application/x-mpegURL', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1659987107203493888/pu/vid/1280x720/kP32mAX9ttYsGlpg.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1659987107203493888/pu/vid/480x270/Zh3KC-36kvIoWFo5.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 256000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1659987107203493888/pu/vid/640x360/Ijsg-ZyoH7cF1UWS.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 832000}], 'duration': 59.759, 'views': 297, 'altText': None}]"
2023-05-20 18:12:01+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Marktechpost', 'id': 717930546391687170, 'displayname': 'Marktechpost AI Research News ⚡', 'rawDescription': 'AI/ML Research News Platform with a community of 1.5 Million+ AI Professionals/ Developers.', 'renderedDescription': 'AI/ML Research News Platform with a community of 1.5 Million+ AI Professionals/ Developers.', 'descriptionLinks': None, 'verified': False, 'created': '2016-04-07T04:22:35+00:00', 'followersCount': 3813, 'friendsCount': 1123, 'statusesCount': 5917, 'favouritesCount': 2276, 'listedCount': 90, 'mediaCount': 428, 'location': 'Irvine, CA', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'marktechpost.com', 'url': 'http://www.marktechpost.com', 'tcourl': 'https://t.co/QPl2C7v1Lz', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/994114664874180608/tD0vcytP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/717930546391687170/1668969697', 'label': None, 'description': 'AI/ML Research News Platform with a community of 1.5 Million+ AI Professionals/ Developers.', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/QPl2C7v1Lz', 'linkUrl': 'http://www.marktechpost.com', 'url': 'https://twitter.com/Marktechpost'}","1/ What if LLM Hallucinations Were A Feature And Not A Bug? Meet dreamGPT: An Open-Source GPT-Based Solution That Uses Hallucinations From Large Language Models (LLMs) As A Feature
Quick Read: https://t.co/tgNAhVabL9
#ArtificialIntelligence #ai #LLMs",1659985344836820993,1,7,11,0,"['ArtificialIntelligence', 'ai', 'LLMs']",en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'marktechpost.com/2023/05/20/wha…', 'url': 'https://www.marktechpost.com/2023/05/20/what-if-llm-hallucinations-were-a-feature-and-not-a-bug-meet-dreamgpt-an-open-source-gpt-based-solution-that-uses-hallucinations-from-large-language-models-llms-as-a-feature/', 'tcourl': 'https://t.co/tgNAhVabL9', 'indices': [193, 216]}]",
2023-05-20 18:05:51+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'bganpunks', 'id': 1319713097108606976, 'displayname': 'BASTARD GAN PUNKS', 'rawDescription': 'CRYPTOPUNKS WERE PUT INTO GAN TO GIVE BIRTH TO NEW BASTARD CHILDREN. NOW THEY ARE DEGENERATING THE WORLD. by @berkozdemir | https://t.co/vBHDPZ32GQ', 'renderedDescription': 'CRYPTOPUNKS WERE PUT INTO GAN TO GIVE BIRTH TO NEW BASTARD CHILDREN. NOW THEY ARE DEGENERATING THE WORLD. by @berkozdemir | linktr.ee/bganpunks', 'descriptionLinks': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'linktr.ee/bganpunks', 'url': 'http://linktr.ee/bganpunks', 'tcourl': 'https://t.co/vBHDPZ32GQ', 'indices': [124, 147]}], 'verified': False, 'created': '2020-10-23T18:52:17+00:00', 'followersCount': 7465, 'friendsCount': 162, 'statusesCount': 4839, 'favouritesCount': 4781, 'listedCount': 108, 'mediaCount': 708, 'location': 'Metaverse', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'bastardganpunks.club', 'url': 'https://bastardganpunks.club', 'tcourl': 'https://t.co/axX5RjLOcE', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1498659110358761479/syySYgI3_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1319713097108606976/1673732449', 'label': None, 'description': 'CRYPTOPUNKS WERE PUT INTO GAN TO GIVE BIRTH TO NEW BASTARD CHILDREN. NOW THEY ARE DEGENERATING THE WORLD. by @berkozdemir | linktr.ee/bganpunks', 'descriptionUrls': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'linktr.ee/bganpunks', 'url': 'http://linktr.ee/bganpunks', 'tcourl': 'https://t.co/vBHDPZ32GQ', 'indices': [124, 147]}], 'linkTcourl': 'https://t.co/axX5RjLOcE', 'linkUrl': 'https://bastardganpunks.club', 'url': 'https://twitter.com/bganpunks'}",LET THE BASTARD WONDER IGNITE YOUR IMAGINATION.  #ArtificialIntelligence https://t.co/FJGUH3Wzdy,1659983790612131840,1,4,20,0,['ArtificialIntelligence'],en,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FwlydUXWIAgr-pc?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FwlydUXWIAgr-pc?format=jpg&name=orig', 'altText': None}]"
2023-05-20 17:23:01+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Ronald_vanLoon', 'id': 555031989, 'displayname': 'Ronald van Loon', 'rawDescription': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'renderedDescription': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'descriptionLinks': None, 'verified': False, 'created': '2012-04-16T07:55:31+00:00', 'followersCount': 309029, 'friendsCount': 173420, 'statusesCount': 130838, 'favouritesCount': 296412, 'listedCount': 6097, 'mediaCount': 108230, 'location': 'The Netherlands', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'linktr.ee/RonaldvanLoon', 'url': 'https://linktr.ee/RonaldvanLoon', 'tcourl': 'https://t.co/4ITznDrbQJ', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1107936345769607169/sJKWJd7g_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/555031989/1504691055', 'label': None, 'description': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/4ITznDrbQJ', 'linkUrl': 'https://linktr.ee/RonaldvanLoon', 'url': 'https://twitter.com/Ronald_vanLoon'}","What is reinforcement learning? How #AI trains itself
by @peterwayner @VentureBeat

Go to: https://t.co/y5x8abDtgu

#BigData #MachineLearning #ArtificialIntelligence #ML #MI #DataScience #Algorithm

cc: @mikequindazzi @kuriharan @pbalakrishnarao https://t.co/XjvY9NwKI7",1659973013264117760,0,6,18,0,"['AI', 'BigData', 'MachineLearning', 'ArtificialIntelligence', 'ML', 'MI', 'DataScience', 'Algorithm']",en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'buff.ly/3RE1LkM', 'url': 'https://buff.ly/3RE1LkM', 'tcourl': 'https://t.co/y5x8abDtgu', 'indices': [91, 114]}]","[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FwloqHhWcAMfoeW?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FwloqHhWcAMfoeW?format=jpg&name=orig', 'altText': None}]"
2023-05-20 16:55:13+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ShibBPP', 'id': 844385234770636800, 'displayname': '$SHIB BPP', 'rawDescription': 'Bringing breaking news to the #SHIBARMY 🔥SHIBA is SHIBA 🌊 Community Builder 🌊 | NFA & DYOR | Founder of @BPP_Media 💰 $SHIB $MBET $WOLF 💰', 'renderedDescription': 'Bringing breaking news to the #SHIBARMY 🔥SHIBA is SHIBA 🌊 Community Builder 🌊 | NFA & DYOR | Founder of @BPP_Media 💰 $SHIB $MBET $WOLF 💰', 'descriptionLinks': None, 'verified': False, 'created': '2017-03-22T03:08:22+00:00', 'followersCount': 53640, 'friendsCount': 529, 'statusesCount': 18307, 'favouritesCount': 31181, 'listedCount': 64, 'mediaCount': 2736, 'location': 'Affiliates 👉', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'linktr.ee/bppmedia', 'url': 'https://linktr.ee/bppmedia', 'tcourl': 'https://t.co/Mrojbmjirh', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1633886368320331776/uXFFjPHB_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/844385234770636800/1677849667', 'label': None, 'description': 'Bringing breaking news to the #SHIBARMY 🔥SHIBA is SHIBA 🌊 Community Builder 🌊 | NFA & DYOR | Founder of @BPP_Media 💰 $SHIB $MBET $WOLF 💰', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/Mrojbmjirh', 'linkUrl': 'https://linktr.ee/bppmedia', 'url': 'https://twitter.com/ShibBPP'}","Will be live on #pancakeswap SOON 🔥

Wolf AI is revolutionizing the world of video production. 

Last Day of our Crowdsale  👇
https://t.co/yx2KxVLE39

#ArtificialIntelligence #wolf #1000xgem",1659966014862372864,1,8,22,0,"['pancakeswap', 'ArtificialIntelligence', 'wolf', '1000xgem']",en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 't.me/WolfAI_official', 'url': 'http://t.me/WolfAI_official', 'tcourl': 'https://t.co/yx2KxVLE39', 'indices': [126, 149]}]",
2023-05-20 16:29:53+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Julian_cano_', 'id': 1516953126510727168, 'displayname': 'Julian Cano', 'rawDescription': 'My AI Art Creations. Using Midjourney. I’ll Retweet Everything I like.', 'renderedDescription': 'My AI Art Creations. Using Midjourney. I’ll Retweet Everything I like.', 'descriptionLinks': None, 'verified': False, 'created': '2022-04-21T01:33:25+00:00', 'followersCount': 1226, 'friendsCount': 508, 'statusesCount': 7932, 'favouritesCount': 17015, 'listedCount': 28, 'mediaCount': 852, 'location': 'Wappingers Falls NY 12590', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1631060781495197698/AdbB7yTv_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1516953126510727168/1680220560', 'label': None, 'description': 'My AI Art Creations. Using Midjourney. I’ll Retweet Everything I like.', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/Julian_cano_'}","Photography. 

Honestly, it’s beautiful. 

#midjourney 
#midjourneyAi 
#midjourneyartists 
#midjourneyartwork 
#midjourneygallery 
#AIart 
#ArtificialIntelligence https://t.co/4FgJhJJdKs",1659959640799543296,2,1,11,0,"['midjourney', 'midjourneyAi', 'midjourneyartists', 'midjourneyartwork', 'midjourneygallery', 'AIart', 'ArtificialIntelligence']",en,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FwlcfrsWwAEMOPD?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FwlcfrsWwAEMOPD?format=jpg&name=orig', 'altText': None}]"
2023-05-20 16:25:10+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Ronald_vanLoon', 'id': 555031989, 'displayname': 'Ronald van Loon', 'rawDescription': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'renderedDescription': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'descriptionLinks': None, 'verified': False, 'created': '2012-04-16T07:55:31+00:00', 'followersCount': 309029, 'friendsCount': 173420, 'statusesCount': 130838, 'favouritesCount': 296412, 'listedCount': 6097, 'mediaCount': 108230, 'location': 'The Netherlands', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'linktr.ee/RonaldvanLoon', 'url': 'https://linktr.ee/RonaldvanLoon', 'tcourl': 'https://t.co/4ITznDrbQJ', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1107936345769607169/sJKWJd7g_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/555031989/1504691055', 'label': None, 'description': 'Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/4ITznDrbQJ', 'linkUrl': 'https://linktr.ee/RonaldvanLoon', 'url': 'https://twitter.com/Ronald_vanLoon'}","This #VirtualReality kit helps visually impaired people see pieces of art
by @BBCNews

#AI #ArtificialIntelligence #VR #AR #AugmentedReality

cc: @heinzvhoenen @ronald_vanloon @pbalakrishnarao https://t.co/Qu5BY43Htc",1659958453551640576,0,9,10,0,"['VirtualReality', 'AI', 'ArtificialIntelligence', 'VR', 'AR', 'AugmentedReality']",en,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1659958416951894017/pu/img/0r6JzQvI2yNcG3PV.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1659958416951894017/pu/pl/tTfs2g2Aj0F6UXHm.m3u8?tag=12&container=fmp4', 'contentType': 'application/x-mpegURL', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1659958416951894017/pu/vid/720x720/EaPjkHBO1OUmp89l.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 1280000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1659958416951894017/pu/vid/540x540/EHQe_FyRghCtza31.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'url': 'https://video.twimg.com/ext_tw_video/1659958416951894017/pu/vid/320x320/_jbeN9uGlODJhYLB.mp4?tag=12', 'contentType': 'video/mp4', 'bitrate': 432000}], 'duration': 87.56, 'views': 273, 'altText': None}]"
2023-05-20 16:13:46+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ZahraaziziMD', 'id': 4037242814, 'displayname': 'Zahra Azizi, MD, MSc', 'rawDescription': 'Post-Doc Fellow Digital Health & AI in Medicine, @StanfordCDH @StanfordMed, Alum @McGill_DOM, #MachineLearning #AI #HealthEquity #WomenHealth🫀🔄🧠', 'renderedDescription': 'Post-Doc Fellow Digital Health & AI in Medicine, @StanfordCDH @StanfordMed, Alum @McGill_DOM, #MachineLearning #AI #HealthEquity #WomenHealth🫀🔄🧠', 'descriptionLinks': None, 'verified': False, 'created': '2015-10-27T16:30:55+00:00', 'followersCount': 759, 'friendsCount': 2936, 'statusesCount': 476, 'favouritesCount': 2892, 'listedCount': 3, 'mediaCount': 55, 'location': 'Stanford, CA', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'scholar.google.com/citations?user…', 'url': 'https://scholar.google.com/citations?user=0IJGm-kAAAAJ&hl=en', 'tcourl': 'https://t.co/kIloQ4F16T', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1645316799360282625/G2Wzax3I_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/4037242814/1682829599', 'label': None, 'description': 'Post-Doc Fellow Digital Health & AI in Medicine, @StanfordCDH @StanfordMed, Alum @McGill_DOM, #MachineLearning #AI #HealthEquity #WomenHealth🫀🔄🧠', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/kIloQ4F16T', 'linkUrl': 'https://scholar.google.com/citations?user=0IJGm-kAAAAJ&hl=en', 'url': 'https://twitter.com/ZahraaziziMD'}","Here we are! #HRS23
Using #ArtificialIntelligence to Diagnose
Arrhythmias!
-Deep Learning Methods in ECG Prediction of Atrial Fibrillation
-AI to Improve Diagnosis of Long
QTSyndrome
-Deep Learning and Sudden Death
-Brugada Syndrome and Al Applications
#EPeeps https://t.co/RMd0AEMZyS",1659955585218121728,2,2,14,0,"['HRS23', 'ArtificialIntelligence', 'EPeeps']",en,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FwlYzUyX0AQQiGk?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FwlYzUyX0AQQiGk?format=jpg&name=orig', 'altText': None}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FwlYzUvX0AEQpdp?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FwlYzUvX0AEQpdp?format=jpg&name=orig', 'altText': None}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FwlYzUtX0AEx-w6?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FwlYzUtX0AEx-w6?format=jpg&name=orig', 'altText': None}]"
2023-05-20 15:24:14+00:00,"{'_type': 'snscrape.modules.twitter.User', 'username': 'moneycontrolcom', 'id': 68927629, 'displayname': 'Moneycontrol', 'rawDescription': 'Sign up for #MCPro for the most useful insights on markets, companies, and the economy. \n\nhttps://t.co/wm1FjFCCPR', 'renderedDescription': 'Sign up for #MCPro for the most useful insights on markets, companies, and the economy. \n\nmoneycontrol.com/promos/pro.php', 'descriptionLinks': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'moneycontrol.com/promos/pro.php', 'url': 'http://moneycontrol.com/promos/pro.php', 'tcourl': 'https://t.co/wm1FjFCCPR', 'indices': [90, 113]}], 'verified': False, 'created': '2009-08-26T07:55:29+00:00', 'followersCount': 1385249, 'friendsCount': 318, 'statusesCount': 416502, 'favouritesCount': 1198, 'listedCount': 3812, 'mediaCount': 104432, 'location': 'Mumbai', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'moneycontrol.com', 'url': 'http://www.moneycontrol.com', 'tcourl': 'https://t.co/f2fzCc5QTh', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/841519699632447488/ea4043nJ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/68927629/1684120748', 'label': None, 'description': 'Sign up for #MCPro for the most useful insights on markets, companies, and the economy. \n\nmoneycontrol.com/promos/pro.php', 'descriptionUrls': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'moneycontrol.com/promos/pro.php', 'url': 'http://moneycontrol.com/promos/pro.php', 'tcourl': 'https://t.co/wm1FjFCCPR', 'indices': [90, 113]}], 'linkTcourl': 'https://t.co/f2fzCc5QTh', 'linkUrl': 'http://www.moneycontrol.com', 'url': 'https://twitter.com/moneycontrolcom'}","The volatility created by sophisticated AI-powered trading beasts led to so-called flash crash in May 2010, when #stocks plunged &amp; recovered in a matter of minutes, writes Pawan Jain in The Conversation. 

Read the article here ⬇️
https://t.co/M45Y1ltyDP

#ArtificialIntelligence",1659943119520165888,1,1,12,0,"['stocks', 'ArtificialIntelligence']",en,"[{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'moneycontrol.com/news/trends/fe…', 'url': 'https://www.moneycontrol.com/news/trends/features/chatgpt-powered-wall-street-the-benefits-and-perils-of-using-artificial-intelligence-to-trade-stocks-and-other-financial-instruments-10629921.html', 'tcourl': 'https://t.co/M45Y1ltyDP', 'indices': [235, 258]}]",
